BL_ID;BL;AGS;Name;Total;Male;Female;;
14;Sachsen;14521030;Aue, Stadt; 16 994; 7 998; 8 996;;
14;Sachsen;14521040;Auerbach; 2 714; 1 313; 1 401;;
14;Sachsen;14521050;Bad Schlema; 5 031; 2 464; 2 567;;
14;Sachsen;14521060;Bärenstein; 2 438; 1 215; 1 223;;
14;Sachsen;14521070;Bernsbach; 4 447; 2 188; 2 259;;
14;Sachsen;14521080;Bockau; 2 426; 1 171; 1 255;;
14;Sachsen;14521090;Börnichen/Erzgeb.;  977;  489;  488;;
14;Sachsen;14521100;Borstendorf; 1 359;  680;  679;;
14;Sachsen;14521110;Breitenbrunn/Erzgeb.; 5 741; 2 767; 2 974;;
14;Sachsen;14521120;Burkhardtsdorf; 6 337; 3 105; 3 232;;
14;Sachsen;14521130;Crottendorf; 4 237; 2 049; 2 188;;
14;Sachsen;14521140;Deutschneudorf; 1 062;  565;  497;;
14;Sachsen;14521150;Drebach; 5 640; 2 869; 2 771;;
14;Sachsen;14521160;Ehrenfriedersdorf, Stadt; 4 937; 2 381; 2 556;;
14;Sachsen;14521170;Eibenstock, Stadt; 7 933; 3 930; 4 003;;
14;Sachsen;14521180;Elterlein, Stadt; 3 088; 1 536; 1 552;;
14;Sachsen;14521190;Erlbach-Kirchberg; 1 639;  826;  813;;
14;Sachsen;14521200;Gelenau/Erzgeb.; 4 384; 2 147; 2 237;;
14;Sachsen;14521210;Geyer, Stadt; 3 773; 1 832; 1 941;;
14;Sachsen;14521220;Gornau/Erzgeb.; 3 803; 1 869; 1 934;;
14;Sachsen;14521230;Gornsdorf; 2 079; 1 049; 1 030;;
14;Sachsen;14521240;Großolbersdorf; 2 953; 1 478; 1 475;;
14;Sachsen;14521250;Großrückerswalde; 3 608; 1 820; 1 788;;
14;Sachsen;14521260;Grünhain-Beierfeld, Stadt; 6 120; 3 039; 3 081;;
14;Sachsen;14521270;Grünhainichen; 2 314; 1 147; 1 167;;
14;Sachsen;14521280;Heidersdorf;  842;  432;  410;;
14;Sachsen;14521290;Hohndorf; 3 796; 1 852; 1 944;;
14;Sachsen;14521300;Hormersdorf; 1 542;  761;  781;;
14;Sachsen;14521310;Jahnsdorf/Erzgeb.; 5 607; 2 778; 2 829;;
14;Sachsen;14521320;Johanngeorgenstadt, Stadt; 4 474; 2 133; 2 341;;
14;Sachsen;14521330;Jöhstadt, Stadt; 2 933; 1 480; 1 453;;
14;Sachsen;14521340;Königswalde; 2 305; 1 147; 1 158;;
14;Sachsen;14521350;Lauter/Sa., Stadt; 4 657; 2 276; 2 381;;
14;Sachsen;14521360;Lengefeld, Stadt; 4 336; 2 117; 2 219;;
14;Sachsen;14521370;Lößnitz, Stadt; 9 263; 4 456; 4 807;;
14;Sachsen;14521380;Lugau/Erzgeb., Stadt; 6 913; 3 339; 3 574;;
14;Sachsen;14521390;Marienberg, Stadt; 13 127; 6 499; 6 628;;
14;Sachsen;14521400;Mildenau; 3 501; 1 753; 1 748;;
14;Sachsen;14521410;Neukirchen/Erzgeb.; 6 808; 3 335; 3 473;;
14;Sachsen;14521420;Niederdorf; 1 247;  613;  634;;
14;Sachsen;14521430;Niederwürschnitz; 2 714; 1 355; 1 359;;
14;Sachsen;14521440;Oberwiesenthal, Kurort, Stadt; 2 322; 1 130; 1 192;;
14;Sachsen;14521450;Oelsnitz/Erzgeb., Stadt; 11 458; 5 544; 5 914;;
14;Sachsen;14521460;Olbernhau, Stadt; 9 538; 4 645; 4 893;;
14;Sachsen;14521470;Pfaffroda; 2 690; 1 346; 1 344;;
14;Sachsen;14521480;Pobershau; 1 965;  991;  974;;
14;Sachsen;14521490;Pockau; 3 902; 1 945; 1 957;;
14;Sachsen;14521500;Raschau-Markersbach; 5 427; 2 660; 2 767;;
14;Sachsen;14521510;Scheibenberg, Stadt; 2 208; 1 108; 1 100;;
14;Sachsen;14521520;Schlettau, Stadt; 2 497; 1 206; 1 291;;
14;Sachsen;14521530;Schneeberg, Stadt; 14 705; 7 091; 7 614;;
14;Sachsen;14521540;Schönheide; 4 895; 2 378; 2 517;;
14;Sachsen;14521550;Schwarzenberg/Erzgeb., Stadt; 17 965; 8 545; 9 420;;
14;Sachsen;14521560;Sehmatal; 6 824; 3 386; 3 438;;
14;Sachsen;14521570;Seiffen/Erzgeb., Kurort; 2 407; 1 226; 1 181;;
14;Sachsen;14521590;Stollberg/Erzgeb., Stadt; 11 494; 5 529; 5 965;;
14;Sachsen;14521600;Stützengrün; 3 517; 1 743; 1 774;;
14;Sachsen;14521610;Tannenberg; 1 154;  579;  575;;
14;Sachsen;14521620;Thalheim/Erzgeb., Stadt; 6 809; 3 323; 3 486;;
14;Sachsen;14521630;Thermalbad Wiesenbad; 3 497; 1 732; 1 765;;
14;Sachsen;14521640;Thum, Stadt; 5 459; 2 693; 2 766;;
14;Sachsen;14521670;Wolkenstein, Stadt; 4 018; 1 963; 2 055;;
14;Sachsen;14521680;Zöblitz, Stadt; 2 828; 1 410; 1 418;;
14;Sachsen;14521690;Zschopau, Stadt; 9 975; 4 819; 5 156;;
14;Sachsen;14521700;Zschorlau; 5 568; 2 716; 2 852;;
14;Sachsen;14521710;Zwönitz, Stadt; 11 058; 5 397; 5 661;;
14;Sachsen;14522010;Altmittweida; 1 992;  997;  995;;
14;Sachsen;14522020;Augustusburg, Stadt; 4 811; 2 373; 2 438;;
14;Sachsen;14522030;Bobritzsch; 4 534; 2 272; 2 262;;
14;Sachsen;14522040;Bockelwitz; 2 436; 1 237; 1 199;;
14;Sachsen;14522050;Brand-Erbisdorf, Stadt; 10 208; 4 976; 5 232;;
14;Sachsen;14522060;Burgstädt, Stadt; 11 176; 5 395; 5 781;;
14;Sachsen;14522070;Claußnitz; 3 268; 1 622; 1 646;;
14;Sachsen;14522080;Döbeln, Stadt; 20 930; 10 107; 10 823;;
14;Sachsen;14522090;Dorfchemnitz; 1 635;  831;  804;;
14;Sachsen;14522110;Eppendorf; 4 433; 2 144; 2 289;;
14;Sachsen;14522120;Erlau; 3 327; 1 686; 1 641;;
14;Sachsen;14522140;Flöha, Stadt; 11 432; 5 479; 5 953;;
14;Sachsen;14522150;Frankenberg/Sa., Stadt; 14 899; 7 379; 7 520;;
14;Sachsen;14522160;Frankenstein; 1 116;  564;  552;;
14;Sachsen;14522170;Frauenstein, Stadt; 3 030; 1 513; 1 517;;
14;Sachsen;14522180;Freiberg, Stadt; 40 020; 19 610; 20 410;;
14;Sachsen;14522190;Geringswalde, Stadt; 4 583; 2 261; 2 322;;
14;Sachsen;14522200;Großhartmannsdorf; 2 600; 1 324; 1 276;;
14;Sachsen;14522210;Großschirma, Stadt; 5 807; 2 941; 2 866;;
14;Sachsen;14522220;Großweitzschen; 2 950; 1 498; 1 452;;
14;Sachsen;14522230;Hainichen, Stadt; 8 825; 4 334; 4 491;;
14;Sachsen;14522240;Halsbrücke; 5 328; 2 689; 2 639;;
14;Sachsen;14522250;Hartha, Stadt; 7 659; 3 702; 3 957;;
14;Sachsen;14522260;Hartmannsdorf; 4 505; 2 178; 2 327;;
14;Sachsen;14522270;Hilbersdorf; 1 433;  719;  714;;
14;Sachsen;14522280;Königsfeld; 1 563;  808;  755;;
14;Sachsen;14522290;Königshain-Wiederau; 2 741; 1 384; 1 357;;
14;Sachsen;14522300;Kriebstein; 2 298; 1 133; 1 165;;
14;Sachsen;14522310;Leisnig, Stadt; 6 317; 3 040; 3 277;;
14;Sachsen;14522320;Leubsdorf; 3 519; 1 776; 1 743;;
14;Sachsen;14522330;Lichtenau; 7 504; 3 764; 3 740;;
14;Sachsen;14522340;Lichtenberg/Erzgeb.; 2 794; 1 390; 1 404;;
14;Sachsen;14522350;Lunzenau, Stadt; 4 671; 2 265; 2 406;;
14;Sachsen;14522360;Mittweida, Stadt; 15 286; 7 517; 7 769;;
14;Sachsen;14522370;Mochau; 2 405; 1 229; 1 176;;
14;Sachsen;14522380;Mühlau; 2 180; 1 114; 1 066;;
14;Sachsen;14522390;Mulda/Sa.; 2 677; 1 348; 1 329;;
14;Sachsen;14522400;Neuhausen/Erzgeb.; 2 890; 1 474; 1 416;;
14;Sachsen;14522410;Niederstriegis; 1 138;  576;  562;;
14;Sachsen;14522420;Niederwiesa; 5 046; 2 483; 2 563;;
14;Sachsen;14522430;Oberschöna; 3 440; 1 756; 1 684;;
14;Sachsen;14522440;Oederan, Stadt; 7 391; 3 618; 3 773;;
14;Sachsen;14522450;Ostrau; 3 875; 1 984; 1 891;;
14;Sachsen;14522460;Penig, Stadt; 9 449; 4 576; 4 873;;
14;Sachsen;14522470;Rechenberg-Bienenmühle; 2 084; 1 040; 1 044;;
14;Sachsen;14522480;Reinsberg; 3 014; 1 533; 1 481;;
14;Sachsen;14522490;Rochlitz, Stadt; 6 212; 2 949; 3 263;;
14;Sachsen;14522500;Rossau; 3 613; 1 822; 1 791;;
14;Sachsen;14522510;Roßwein, Stadt; 6 732; 3 252; 3 480;;
14;Sachsen;14522520;Sayda, Stadt; 1 985;  978; 1 007;;
14;Sachsen;14522530;Seelitz; 1 867;  946;  921;;
14;Sachsen;14522540;Striegistal; 4 955; 2 512; 2 443;;
14;Sachsen;14522550;Taura; 2 477; 1 215; 1 262;;
14;Sachsen;14522570;Waldheim, Stadt; 8 261; 4 194; 4 067;;
14;Sachsen;14522580;Wechselburg; 1 968;  994;  974;;
14;Sachsen;14522590;Weißenborn/Erzgeb.; 2 596; 1 315; 1 281;;
14;Sachsen;14522600;Zettlitz;  788;  399;  389;;
14;Sachsen;14522610;Ziegra-Knobelsdorf; 2 026; 1 032;  994;;
14;Sachsen;14522620;Zschaitz-Ottewig; 1 363;  689;  674;;
14;Sachsen;14523010;Adorf/Vogtl., Stadt; 5 302; 2 555; 2 747;;
14;Sachsen;14523020;Auerbach/Vogtl., Stadt; 19 474; 9 332; 10 142;;
14;Sachsen;14523030;Bad Brambach; 2 051;  961; 1 090;;
14;Sachsen;14523040;Bad Elster, Stadt; 3 698; 1 739; 1 959;;
14;Sachsen;14523050;Bergen; 1 028;  502;  526;;
14;Sachsen;14523060;Bösenbrunn; 1 250;  605;  645;;
14;Sachsen;14523080;Eichigt; 1 285;  660;  625;;
14;Sachsen;14523090;Ellefeld; 2 760; 1 317; 1 443;;
14;Sachsen;14523100;Elsterberg, Stadt; 4 425; 2 150; 2 275;;
14;Sachsen;14523110;Erlbach; 1 713;  842;  871;;
14;Sachsen;14523120;Falkenstein/Vogtl., Stadt; 8 561; 4 044; 4 517;;
14;Sachsen;14523130;Grünbach, Höhenluftkurort; 1 816;  894;  922;;
14;Sachsen;14523150;Heinsdorfergrund; 2 172; 1 056; 1 116;;
14;Sachsen;14523160;Klingenthal, Stadt; 7 941; 3 819; 4 122;;
14;Sachsen;14523170;Lengenfeld, Stadt; 7 530; 3 684; 3 846;;
14;Sachsen;14523190;Limbach; 1 523;  725;  798;;
14;Sachsen;14523200;Markneukirchen, Stadt; 6 450; 3 158; 3 292;;
14;Sachsen;14523230;Mühlental; 1 370;  704;  666;;
14;Sachsen;14523240;Mühltroff, Stadt; 1 751;  871;  880;;
14;Sachsen;14523245;Muldenhammer; 3 324; 1 657; 1 667;;
14;Sachsen;14523250;Mylau, Stadt; 2 746; 1 379; 1 367;;
14;Sachsen;14523260;Netzschkau, Stadt; 4 164; 2 014; 2 150;;
14;Sachsen;14523270;Neuensalz; 2 265; 1 129; 1 136;;
14;Sachsen;14523280;Neumark; 3 026; 1 508; 1 518;;
14;Sachsen;14523290;Neustadt/Vogtl.; 1 014;  491;  523;;
14;Sachsen;14523300;Oelsnitz/Vogtl., Stadt; 11 109; 5 380; 5 729;;
14;Sachsen;14523310;Pausa/Vogtl., Stadt; 3 580; 1 748; 1 832;;
14;Sachsen;14523320;Plauen, Stadt; 64 321; 30 880; 33 441;;
14;Sachsen;14523330;Pöhl; 2 614; 1 284; 1 330;;
14;Sachsen;14523340;Reichenbach im Vogtland, Stadt; 19 454; 9 204; 10 250;;
14;Sachsen;14523350;Reuth; 1 040;  534;  506;;
14;Sachsen;14523360;Rodewisch, Stadt; 6 747; 3 267; 3 480;;
14;Sachsen;14523365;Rosenbach/Vogtl.; 4 364; 2 160; 2 204;;
14;Sachsen;14523370;Schöneck/Vogtl., Stadt; 3 405; 1 632; 1 773;;
14;Sachsen;14523380;Steinberg; 2 901; 1 404; 1 497;;
14;Sachsen;14523410;Theuma; 1 037;  511;  526;;
14;Sachsen;14523420;Tirpersdorf; 1 430;  714;  716;;
14;Sachsen;14523430;Treuen, Stadt; 8 355; 4 066; 4 289;;
14;Sachsen;14523440;Triebel/Vogtl.; 1 340;  677;  663;;
14;Sachsen;14523450;Weischlitz; 5 194; 2 580; 2 614;;
14;Sachsen;14523460;Werda; 1 557;  764;  793;;
14;Sachsen;14523470;Zwota; 1 356;  672;  684;;
14;Sachsen;14524010;Bernsdorf; 2 373; 1 213; 1 160;;
14;Sachsen;14524020;Callenberg; 5 271; 2 601; 2 670;;
14;Sachsen;14524030;Crimmitschau, Stadt; 19 853; 9 519; 10 334;;
14;Sachsen;14524040;Crinitzberg; 2 068; 1 031; 1 037;;
14;Sachsen;14524050;Dennheritz; 1 386;  688;  698;;
14;Sachsen;14524060;Fraureuth; 5 304; 2 580; 2 724;;
14;Sachsen;14524070;Gersdorf; 4 199; 2 056; 2 143;;
14;Sachsen;14524080;Glauchau, Stadt; 23 446; 11 373; 12 073;;
14;Sachsen;14524090;Hartenstein, Stadt; 4 773; 2 302; 2 471;;
14;Sachsen;14524100;Hartmannsdorf b. Kirchberg; 1 391;  669;  722;;
14;Sachsen;14524110;Hirschfeld; 1 209;  606;  603;;
14;Sachsen;14524120;Hohenstein-Ernstthal, Stadt; 15 380; 7 390; 7 990;;
14;Sachsen;14524130;Kirchberg, Stadt; 8 635; 4 099; 4 536;;
14;Sachsen;14524140;Langenbernsdorf; 3 715; 1 854; 1 861;;
14;Sachsen;14524150;Langenweißbach; 2 625; 1 306; 1 319;;
14;Sachsen;14524160;Lichtenstein/Sa., Stadt; 12 341; 5 870; 6 471;;
14;Sachsen;14524170;Lichtentanne; 6 645; 3 197; 3 448;;
14;Sachsen;14524180;Limbach-Oberfrohna, Stadt; 24 571; 11 862; 12 709;;
14;Sachsen;14524190;Meerane, Stadt; 15 454; 7 341; 8 113;;
14;Sachsen;14524200;Mülsen; 11 822; 5 796; 6 026;;
14;Sachsen;14524210;Neukirchen/Pleiße; 4 167; 2 052; 2 115;;
14;Sachsen;14524220;Niederfrohna; 2 336; 1 172; 1 164;;
14;Sachsen;14524230;Oberlungwitz, Stadt; 6 194; 3 026; 3 168;;
14;Sachsen;14524240;Oberwiera; 1 093;  545;  548;;
14;Sachsen;14524250;Reinsdorf; 7 955; 3 919; 4 036;;
14;Sachsen;14524260;Remse; 1 742;  861;  881;;
14;Sachsen;14524270;Schönberg;  966;  489;  477;;
14;Sachsen;14524280;St. Egidien; 3 421; 1 688; 1 733;;
14;Sachsen;14524290;Waldenburg, Stadt; 4 212; 2 060; 2 152;;
14;Sachsen;14524300;Werdau, Stadt; 21 546; 10 422; 11 124;;
14;Sachsen;14524310;Wildenfels, Stadt; 3 861; 1 924; 1 937;;
14;Sachsen;14524320;Wilkau-Haßlau, Stadt; 10 511; 4 958; 5 553;;
14;Sachsen;14524330;Zwickau, Stadt; 92 826; 44 791; 48 035;;
14;Sachsen;14612000;Dresden, Stadt; 517 765; 253 737; 264 028;;
14;Sachsen;14625010;Arnsdorf; 4 731; 2 453; 2 278;;
14;Sachsen;14625020;Bautzen, Stadt; 40 140; 19 323; 20 817;;
14;Sachsen;14625030;Bernsdorf, Stadt; 5 826; 2 887; 2 939;;
14;Sachsen;14625040;Bischofswerda, Stadt; 11 797; 5 650; 6 147;;
14;Sachsen;14625050;Bretnig-Hauswalde; 2 987; 1 478; 1 509;;
14;Sachsen;14625060;Burkau; 2 771; 1 411; 1 360;;
14;Sachsen;14625080;Crostwitz; 1 039;  526;  513;;
14;Sachsen;14625090;Cunewalde; 4 979; 2 450; 2 529;;
14;Sachsen;14625100;Demitz-Thumitz; 2 811; 1 411; 1 400;;
14;Sachsen;14625110;Doberschau-Gaußig; 4 276; 2 203; 2 073;;
14;Sachsen;14625120;Elsterheide; 3 707; 1 877; 1 830;;
14;Sachsen;14625130;Elstra, Stadt; 2 909; 1 466; 1 443;;
14;Sachsen;14625140;Frankenthal;  973;  486;  487;;
14;Sachsen;14625150;Göda; 3 201; 1 607; 1 594;;
14;Sachsen;14625160;Großdubrau; 4 357; 2 201; 2 156;;
14;Sachsen;14625170;Großharthau; 2 992; 1 547; 1 445;;
14;Sachsen;14625180;Großnaundorf;  999;  491;  508;;
14;Sachsen;14625190;Großpostwitz/O.L.; 2 802; 1 375; 1 427;;
14;Sachsen;14625200;Großröhrsdorf, Stadt; 6 647; 3 221; 3 426;;
14;Sachsen;14625210;Guttau; 1 560;  790;  770;;
14;Sachsen;14625220;Haselbachtal; 4 178; 2 131; 2 047;;
14;Sachsen;14625230;Hochkirch; 2 393; 1 217; 1 176;;
14;Sachsen;14625240;Hoyerswerda, Stadt; 35 673; 17 097; 18 576;;
14;Sachsen;14625250;Kamenz, Stadt; 15 483; 7 608; 7 875;;
14;Sachsen;14625270;Königsbrück, Stadt; 4 362; 2 127; 2 235;;
14;Sachsen;14625280;Königswartha; 3 695; 1 829; 1 866;;
14;Sachsen;14625290;Kubschütz; 2 677; 1 351; 1 326;;
14;Sachsen;14625300;Laußnitz; 1 932;  987;  945;;
14;Sachsen;14625310;Lauta, Stadt; 9 084; 4 470; 4 614;;
14;Sachsen;14625320;Lichtenberg; 1 652;  830;  822;;
14;Sachsen;14625330;Lohsa; 5 685; 2 809; 2 876;;
14;Sachsen;14625340;Malschwitz; 3 456; 1 732; 1 724;;
14;Sachsen;14625350;Nebelschütz; 1 196;  622;  574;;
14;Sachsen;14625360;Neschwitz; 2 512; 1 278; 1 234;;
14;Sachsen;14625370;Neukirch; 1 725;  872;  853;;
14;Sachsen;14625380;Neukirch/Lausitz; 5 153; 2 524; 2 629;;
14;Sachsen;14625390;Obergurig; 2 079; 1 057; 1 022;;
14;Sachsen;14625410;Ohorn; 2 383; 1 195; 1 188;;
14;Sachsen;14625420;Oßling; 2 394; 1 246; 1 148;;
14;Sachsen;14625430;Ottendorf-Okrilla; 9 843; 4 914; 4 929;;
14;Sachsen;14625440;Panschwitz-Kuckau; 2 128; 1 024; 1 104;;
14;Sachsen;14625450;Pulsnitz, Stadt; 7 615; 3 696; 3 919;;
14;Sachsen;14625460;Puschwitz;  861;  438;  423;;
14;Sachsen;14625470;Räckelwitz; 1 118;  549;  569;;
14;Sachsen;14625480;Radeberg, Stadt; 18 097; 8 824; 9 273;;
14;Sachsen;14625490;Radibor; 3 268; 1 664; 1 604;;
14;Sachsen;14625500;Ralbitz-Rosenthal; 1 718;  911;  807;;
14;Sachsen;14625510;Rammenau; 1 437;  713;  724;;
14;Sachsen;14625525;Schirgiswalde-Kirschau, Stadt; 6 701; 3 345; 3 356;;
14;Sachsen;14625530;Schmölln-Putzkau; 3 164; 1 573; 1 591;;
14;Sachsen;14625540;Schönteichen; 2 211; 1 112; 1 099;;
14;Sachsen;14625550;Schwepnitz; 2 570; 1 309; 1 261;;
14;Sachsen;14625560;Sohland a. d. Spree; 7 076; 3 493; 3 583;;
14;Sachsen;14625570;Spreetal; 1 978; 1 011;  967;;
14;Sachsen;14625580;Steina; 1 714;  857;  857;;
14;Sachsen;14625590;Steinigtwolmsdorf; 3 015; 1 519; 1 496;;
14;Sachsen;14625600;Wachau; 4 350; 2 229; 2 121;;
14;Sachsen;14625610;Weißenberg, Stadt; 3 343; 1 719; 1 624;;
14;Sachsen;14625620;Wiednitz;  890;  436;  454;;
14;Sachsen;14625630;Wilthen, Stadt; 5 431; 2 603; 2 828;;
14;Sachsen;14625640;Wittichenau, Stadt; 5 874; 2 917; 2 957;;
14;Sachsen;14626010;Bad Muskau, Stadt; 3 691; 1 826; 1 865;;
14;Sachsen;14626020;Beiersdorf; 1 225;  620;  605;;
14;Sachsen;14626030;Bernstadt a. d. Eigen, Stadt; 3 617; 1 808; 1 809;;
14;Sachsen;14626040;Berthelsdorf; 1 612;  777;  835;;
14;Sachsen;14626050;Bertsdorf-Hörnitz; 2 227; 1 128; 1 099;;
14;Sachsen;14626060;Boxberg/O.L.; 4 922; 2 477; 2 445;;
14;Sachsen;14626070;Dürrhennersdorf; 1 069;  531;  538;;
14;Sachsen;14626085;Ebersbach-Neugersdorf, Stadt; 13 492; 6 551; 6 941;;
14;Sachsen;14626090;Eibau; 4 420; 2 142; 2 278;;
14;Sachsen;14626100;Gablenz; 1 724;  875;  849;;
14;Sachsen;14626110;Görlitz, Stadt; 54 283; 25 816; 28 467;;
14;Sachsen;14626120;Groß Düben; 1 136;  584;  552;;
14;Sachsen;14626140;Großschönau; 5 871; 2 863; 3 008;;
14;Sachsen;14626150;Großschweidnitz; 1 342;  693;  649;;
14;Sachsen;14626160;Hähnichen; 1 344;  683;  661;;
14;Sachsen;14626170;Hainewalde; 1 611;  818;  793;;
14;Sachsen;14626180;Herrnhut, Stadt; 4 807; 2 349; 2 458;;
14;Sachsen;14626190;Hohendubrau; 2 011; 1 011; 1 000;;
14;Sachsen;14626200;Horka; 1 870;  949;  921;;
14;Sachsen;14626210;Jonsdorf, Kurort; 1 687;  810;  877;;
14;Sachsen;14626230;Kodersdorf; 2 564; 1 303; 1 261;;
14;Sachsen;14626240;Königshain; 1 233;  624;  609;;
14;Sachsen;14626250;Krauschwitz; 3 627; 1 787; 1 840;;
14;Sachsen;14626260;Kreba-Neudorf;  954;  475;  479;;
14;Sachsen;14626270;Lawalde; 1 964;  959; 1 005;;
14;Sachsen;14626280;Leutersdorf; 3 806; 1 876; 1 930;;
14;Sachsen;14626290;Löbau, Stadt; 15 748; 7 541; 8 207;;
14;Sachsen;14626300;Markersdorf; 4 071; 2 092; 1 979;;
14;Sachsen;14626310;Mittelherwigsdorf; 3 744; 1 896; 1 848;;
14;Sachsen;14626320;Mücka; 1 057;  540;  517;;
14;Sachsen;14626330;Neißeaue; 1 811;  895;  916;;
14;Sachsen;14626350;Neusalza-Spremberg, Stadt; 3 497; 1 704; 1 793;;
14;Sachsen;14626360;Niedercunnersdorf; 1 543;  778;  765;;
14;Sachsen;14626370;Niesky, Stadt; 9 829; 4 760; 5 069;;
14;Sachsen;14626380;Obercunnersdorf; 2 026;  967; 1 059;;
14;Sachsen;14626390;Oderwitz; 5 454; 2 664; 2 790;;
14;Sachsen;14626400;Olbersdorf; 5 391; 2 572; 2 819;;
14;Sachsen;14626410;Oppach; 2 552; 1 239; 1 313;;
14;Sachsen;14626420;Ostritz, Stadt; 2 487; 1 213; 1 274;;
14;Sachsen;14626430;Oybin; 1 496;  726;  770;;
14;Sachsen;14626440;Quitzdorf am See; 1 301;  640;  661;;
14;Sachsen;14626450;Reichenbach/O.L., Stadt; 3 883; 1 906; 1 977;;
14;Sachsen;14626460;Rietschen; 2 738; 1 323; 1 415;;
14;Sachsen;14626470;Rosenbach; 1 675;  833;  842;;
14;Sachsen;14626480;Rothenburg/O.L., Stadt; 5 011; 2 566; 2 445;;
14;Sachsen;14626490;Schleife; 2 658; 1 327; 1 331;;
14;Sachsen;14626500;Schönau-Berzdorf a. d. Eigen; 1 570;  793;  777;;
14;Sachsen;14626510;Schönbach; 1 164;  586;  578;;
14;Sachsen;14626520;Schöpstal; 2 514; 1 269; 1 245;;
14;Sachsen;14626530;Seifhennersdorf, Stadt; 4 013; 1 976; 2 037;;
14;Sachsen;14626540;Sohland a. Rotstein; 1 320;  664;  656;;
14;Sachsen;14626560;Trebendorf;  979;  485;  494;;
14;Sachsen;14626570;Vierkirchen; 1 782;  897;  885;;
14;Sachsen;14626580;Waldhufen; 2 647; 1 379; 1 268;;
14;Sachsen;14626590;Weißkeißel; 1 317;  685;  632;;
14;Sachsen;14626600;Weißwasser/O.L., Stadt; 17 887; 8 632; 9 255;;
14;Sachsen;14626610;Zittau, Stadt; 26 541; 12 745; 13 796;;
14;Sachsen;14627010;Coswig, Stadt; 20 669; 9 845; 10 824;;
14;Sachsen;14627020;Diera-Zehren; 3 416; 1 730; 1 686;;
14;Sachsen;14627030;Ebersbach; 4 548; 2 301; 2 247;;
14;Sachsen;14627040;Glaubitz; 2 083; 1 149;  934;;
14;Sachsen;14627050;Gröditz, Stadt; 6 766; 3 294; 3 472;;
14;Sachsen;14627060;Großenhain, Stadt; 18 691; 9 129; 9 562;;
14;Sachsen;14627070;Hirschstein; 2 180; 1 108; 1 072;;
14;Sachsen;14627080;Käbschütztal; 2 755; 1 408; 1 347;;
14;Sachsen;14627090;Ketzerbachtal; 2 585; 1 336; 1 249;;
14;Sachsen;14627100;Klipphausen; 6 080; 3 092; 2 988;;
14;Sachsen;14627110;Lampertswalde; 1 846;  945;  901;;
14;Sachsen;14627120;Leuben-Schleinitz; 1 333;  668;  665;;
14;Sachsen;14627130;Lommatzsch, Stadt; 5 357; 2 568; 2 789;;
14;Sachsen;14627140;Meißen, Stadt; 27 112; 12 960; 14 152;;
14;Sachsen;14627150;Moritzburg; 8 266; 4 089; 4 177;;
14;Sachsen;14627160;Nauwalde; 1 022;  525;  497;;
14;Sachsen;14627170;Niederau; 3 976; 1 983; 1 993;;
14;Sachsen;14627180;Nossen, Stadt; 7 038; 3 378; 3 660;;
14;Sachsen;14627190;Nünchritz; 5 877; 2 893; 2 984;;
14;Sachsen;14627200;Priestewitz; 3 291; 1 701; 1 590;;
14;Sachsen;14627210;Radebeul, Stadt; 33 259; 16 127; 17 132;;
14;Sachsen;14627220;Radeburg, Stadt; 7 476; 3 718; 3 758;;
14;Sachsen;14627230;Riesa, Stadt; 32 283; 15 643; 16 640;;
14;Sachsen;14627240;Röderaue; 2 899; 1 465; 1 434;;
14;Sachsen;14627250;Schönfeld; 1 901;  927;  974;;
14;Sachsen;14627260;Stauchitz; 3 233; 1 633; 1 600;;
14;Sachsen;14627270;Strehla, Stadt; 3 901; 1 905; 1 996;;
14;Sachsen;14627280;Tauscha; 1 442;  736;  706;;
14;Sachsen;14627290;Thiendorf; 2 216; 1 146; 1 070;;
14;Sachsen;14627300;Triebischtal; 4 154; 2 110; 2 044;;
14;Sachsen;14627310;Weinböhla; 10 068; 4 933; 5 135;;
14;Sachsen;14627320;Weißig a. Raschütz;  874;  450;  424;;
14;Sachsen;14627340;Wülknitz; 1 657;  845;  812;;
14;Sachsen;14627360;Zeithain; 5 983; 3 002; 2 981;;
14;Sachsen;14628010;Altenberg, Stadt; 8 429; 4 229; 4 200;;
14;Sachsen;14628020;Bad Gottleuba-Berggießhübel, Stadt; 5 741; 2 849; 2 892;;
14;Sachsen;14628030;Bad Schandau, Stadt; 2 814; 1 394; 1 420;;
14;Sachsen;14628040;Bahretal; 2 219; 1 114; 1 105;;
14;Sachsen;14628050;Bannewitz; 10 354; 5 025; 5 329;;
14;Sachsen;14628060;Dippoldiswalde, Stadt; 10 114; 4 920; 5 194;;
14;Sachsen;14628070;Dohma; 1 968;  991;  977;;
14;Sachsen;14628080;Dohna, Stadt; 6 108; 3 047; 3 061;;
14;Sachsen;14628090;Dorfhain; 1 114;  545;  569;;
14;Sachsen;14628100;Dürrröhrsdorf-Dittersbach; 4 268; 2 155; 2 113;;
14;Sachsen;14628110;Freital, Stadt; 38 449; 18 684; 19 765;;
14;Sachsen;14628130;Glashütte, Stadt; 6 969; 3 526; 3 443;;
14;Sachsen;14628140;Gohrisch; 2 045; 1 017; 1 028;;
14;Sachsen;14628150;Hartmannsdorf-Reichenau; 1 122;  564;  558;;
14;Sachsen;14628160;Heidenau, Stadt; 15 981; 7 843; 8 138;;
14;Sachsen;14628170;Hermsdorf/Erzgeb.;  857;  431;  426;;
